horizon_bucket,,medium_48-168h,medium_48-168h,short_1-24h,short_1-24h
regime,,stable,transition,stable,transition
architecture,variant,,,,
Chronos-bolt (zero-shot),①zero-shot,0.9449782664869064,1.1094988553283134,0.6817603738134341,0.6664997861563167
LightGBM,②power-only,0.9028842645179496,1.0035653476192523,0.7925327070928192,0.7709701736398836
LightGBM,③+covariate,0.8944817601396527,1.0708076120869165,0.7973052275451504,0.8718333586996696
